Open,Close,High,Low,Date
212.09,212.62,212.96,209.97,09/07/18
213.86,212.96,216.37,212.86,09/10/18
211.54,211.78,212.22,210.0,09/11/18
212.04,206.69,214.75,205.9,09/12/18
207.75,209.07,209.14,206.55,09/13/18
208.98,207.88,210.295,207.15,09/14/18
207.35,209.5,210.17,207.3,09/17/18
210.0,211.53,211.825,208.43,09/18/18
211.64,213.13,214.1399,211.63,09/19/18
214.7,215.29,216.87,213.26,09/20/18
217.3,215.61,217.8,215.61,09/21/18
215.48,213.5,215.865,212.69,09/24/18
214.0,210.6,213.84,210.28,09/25/18
211.5,211.08,212.59,210.64,09/26/18
211.94,210.09,212.87,210.0,09/27/18
209.53,210.7,211.275,208.87,09/28/18
212.42,212.39,213.4,211.31,10/01/18
212.39,215.71,215.84,212.2,10/02/18
216.2,215.8,217.34,215.05,10/03/18
214.6,213.8,215.66,212.035,10/04/18
214.26,213.19,215.03,211.06,10/05/18
213.15,214.45,214.57,212.26,10/08/18
212.68,210.42,213.11,209.635,10/09/18
209.01,202.14,209.13,201.6,10/10/18
201.7,196.73,202.91,196.5201,10/11/18
200.73,198.09,202.55,195.93,10/12/18
197.87,198.9,200.7,197.4185,10/15/18
200.49,202.33,202.49,199.25,10/16/18
202.3,202.91,203.75,200.49,10/17/18
202.18,200.33,202.52,198.43,10/18/18
200.34,199.83,201.1,198.37,10/19/18
201.29,201.32,203.4,199.69,10/22/18
190.0,192.5763,194.88,184.5368,10/23/18
192.54,184.45,192.96,184.0,10/24/18
186.57,184.96,187.34,182.36,10/25/18
183.31,184.97,186.655,181.98,10/26/18
188.12,185.79,188.86,183.18,10/29/18
186.83,189.87,190.08,185.09,10/30/18
190.7,190.23,192.12,189.68,10/31/18
190.3,192.23,193.21,190.15,11/01/18
193.78,192.81,194.47,191.6,11/02/18
193.5,193.29,194.56,192.21,11/05/18
193.25,195.41,195.5,193.101,11/06/18
197.32,201.27,201.4,193.101,11/07/18
201.0,204.1,204.2699,200.74,11/08/18
203.33,201.05,204.0,199.6974,11/09/18
200.32,197.06,200.77,196.52,11/12/18
197.32,198.43,200.84,197.16,11/13/18
200.34,197.98,200.7623,196.29,11/14/18
197.87,205.02,205.13,196.27,11/15/18
203.28,209.12,209.7525,202.6037,11/16/18
207.87,205.54,208.05,204.38,11/19/18
203.89,200.45,204.13,200.19,11/20/18
199.68,198.685,201.17,198.67,11/21/18
197.9,196.79,198.65,196.79,11/23/18
198.34,199.85,201.82,197.32,11/26/18
199.29,200.66,201.32,196.7793,11/27/18
201.88,204.31,204.33,199.42,11/28/18
203.87,204.55,205.82,202.66,11/29/18
204.07,207.52,207.79,203.98,11/30/18
210.93,208.79,211.95,207.09,12/03/18
208.01,202.36,208.44,202.13,12/04/18
199.61,202.68,203.06,198.25,12/06/18
202.93,198.31,204.37,197.01,12/07/18
198.36,198.33,198.95,193.65,12/10/18
201.26,197.47,201.9037,196.163,12/11/18
200.07,199.82,202.62,199.7,12/12/18
201.63,202.09,202.39,199.5208,12/13/18
200.04,196.15,201.53,195.85,12/14/18
195.84,192.92,198.245,191.85,12/17/18
194.85,194.6,196.92,193.3,12/18/18
196.0,190.04,198.08,189.72,12/19/18
189.01,187.43,191.06,185.52,12/20/18
187.79,183.66,190.5,183.64,12/21/18
182.06,178.6,183.51,178.55,12/24/18
179.69,186.3,186.33,176.88,12/26/18
183.5,190.55,190.55,182.89,12/27/18
191.79,189.44,192.3,188.57,12/28/18
190.34,190.46,191.65,188.5,12/31/18
