Open,Close,High,Low,Date
131.02,130.01,131.47,129.99,01/22/21
129.87,132.18,133.0,129.87,01/25/21
132.25,133.13,133.464,131.43,01/26/21
132.39,128.27,133.07,127.8,01/27/21
127.65,130.36,131.65,127.4405,01/28/21
130.1,128.3,130.19,128.07,01/29/21
129.01,128.98,129.6597,128.21,02/01/21
129.69,128.79,130.72,128.69,02/02/21
128.53,128.95,129.195,127.75,02/03/21
129.31,129.0,129.455,128.58,02/04/21
129.17,129.52,130.0883,129.03,02/05/21
129.93,129.11,130.09,128.11,02/08/21
129.45,128.65,129.93,128.23,02/09/21
129.0,128.18,129.15,127.96,02/10/21
128.78,128.26,129.33,128.205,02/11/21
128.05,127.68,128.13,126.58,02/12/21
127.98,127.96,128.17,126.99,02/16/21
127.39,128.51,129.49,127.11,02/17/21
127.81,129.62,129.841,127.6,02/18/21
129.49,127.07,129.49,127.02,02/19/21
126.87,126.54,127.24,126.38,02/22/21
127.63,127.62,129.93,127.19,02/23/21
127.35,127.7,128.235,126.91,02/24/21
127.45,126.64,128.99,126.29,02/25/21
126.63,123.26,126.93,121.82,02/26/21
124.11,124.23,125.49,124.0,03/01/21
124.24,123.86,124.86,123.43,03/02/21
123.77,123.25,124.19,122.79,03/03/21
123.27,122.09,124.76,121.54,03/04/21
122.76,126.15,126.33,122.5463,03/05/21
125.76,127.25,128.895,125.32,03/08/21
127.88,126.06,128.91,126.06,03/09/21
125.93,127.3,128.42,125.47,03/10/21
127.34,126.85,127.85,126.72,03/11/21
127.65,128.1,128.81,127.65,03/12/21
128.41,128.6,129.04,127.21,03/15/21
128.645,129.0,129.98,128.51,03/16/21
129.1,128.53,129.84,128.3528,03/17/21
128.3,128.74,129.035,127.04,03/18/21
129.25,128.07,129.73,127.9,03/19/21
128.07,130.09,130.88,128.07,03/22/21
130.4,132.61,133.286,129.99,03/23/21
131.14,132.7,133.1301,130.62,03/24/21
133.06,133.59,133.62,132.05,03/25/21
133.17,135.41,135.61,132.48,03/26/21
135.21,137.65,137.65,135.21,03/29/21
136.97,135.48,137.0,135.14,03/30/21
135.63,135.37,136.75,135.26,03/31/21
135.17,134.31,135.48,133.33,04/01/21
135.06,136.35,137.25,134.73,04/05/21
136.0,136.46,137.0,135.65,04/06/21
137.07,136.65,137.33,136.25,04/07/21
136.92,137.34,137.6327,136.59,04/08/21
136.585,136.43,137.27,135.56,04/09/21
136.64,136.99,137.04,135.71,04/12/21
136.115,135.09,136.3899,134.835,04/13/21
135.5,135.54,135.7846,134.58,04/14/21
135.78,137.18,137.76,135.78,04/15/21
137.68,137.36,137.87,136.88,04/16/21
136.92,136.97,137.07,135.4,04/19/21
135.01,137.77,138.59,133.53,04/20/21
137.89,136.8,138.55,136.6,04/21/21
135.37,134.7,135.79,134.07,04/22/21
134.76,133.95,135.08,133.265,04/23/21
133.74,131.23,133.74,131.17,04/26/21
131.14,131.13,131.885,130.295,04/27/21
131.73,131.4,131.8497,130.88,04/28/21
131.34,132.58,132.985,131.31,04/29/21
132.68,133.55,133.67,132.265,04/30/21
134.04,135.06,135.68,134.03,05/03/21
134.99,134.63,135.83,134.205,05/04/21
134.65,133.55,134.9713,133.37,05/05/21
134.16,135.07,135.3659,133.92,05/06/21
135.27,135.02,136.0234,134.77,05/07/21
135.8,137.6,138.41,135.69,05/10/21
138.49,137.03,138.77,136.47,05/11/21
136.56,135.55,137.0,135.49,05/12/21
